var	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188
42	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914252043	0.914251943	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447
43	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	-0.029113542	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.349508105	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.05624103	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914251943	0.914252043	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.254908834	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.250503967	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.226354716	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.168111948	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.200397327	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.060672365	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	-0.026746466	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	0.064124872	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.042585457	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.09249346	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.034645589	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.033125779	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.002295157	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447	-0.081473447
44	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
45	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
46	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
47	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
48	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
49	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
50	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
51	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	-0.023521407	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.286167691	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.034817531	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.119302104	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860088	0.916860188	0.916860088	0.916860088	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.366940297	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.236953569	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.316327835	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.137899883	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	-0.127376088	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	0.17646316	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.064763591	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.008420775	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.072574514	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	-0.116434666	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	0.084384972	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	-0.095251816	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	0.042415213	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632	-0.09394632
